id,name,status,link,urlname,description,created,city,country,localized_country_name,localized_location,state,join_mode,visibility,lat,lon,members,who,timezone,approved,key_photo.id,key_photo.highres_link,key_photo.photo_link,key_photo.thumb_link,key_photo.type,key_photo.base_url,next_event.id,next_event.name,next_event.yes_rsvp_count,next_event.time,next_event.utc_offset,category.id,category.name,category.shortname,category.sort_name,meta_category.id,meta_category.shortname,meta_category.name,meta_category.sort_name,meta_category.photo.id,meta_category.photo.highres_link,meta_category.photo.photo_link,meta_category.photo.thumb_link,meta_category.photo.type,meta_category.photo.base_url,group_photo.id,group_photo.highres_link,group_photo.photo_link,group_photo.thumb_link,group_photo.type,group_photo.base_url,events_url
24292488,R-Ladies Orlando,active,https://www.meetup.com/R-Ladies-Orlando/,R-Ladies-Orlando,"<p>R-Ladies is a worldwide organization whose mission is to promote Gender Diversity in the R community. <br>Our mission is to achieve proportionate representation by encouraging, inspiring, and empowering the minorities currently underrepresented in the R community. R-Ladies primary focus, therefore, is on supporting the R enthusiasts who identify as an underrepresented minority to achieve their programming potential, by building a collaborative global network of R leaders, mentors, learners, and developers to facilitate individual and collective progress worldwide.</p>",1496674452e3,Orlando,US,USA,"Orlando, FL",FL,open,public,28.54,-81.37,100,Members,US/Eastern,TRUE,463752058,https://secure.meetupstatic.com/photos/event/2/f/1/a/highres_463752058.jpeg,https://secure.meetupstatic.com/photos/event/2/f/1/a/600_463752058.jpeg,https://secure.meetupstatic.com/photos/event/2/f/1/a/thumb_463752058.jpeg,event,https://secure.meetupstatic.com,,,,,,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,463989399,https://secure.meetupstatic.com/photos/event/2/4/b/7/highres_463989399.jpeg,https://secure.meetupstatic.com/photos/event/2/4/b/7/600_463989399.jpeg,https://secure.meetupstatic.com/photos/event/2/4/b/7/thumb_463989399.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/R-Ladies-Orlando/events
21313292,R-Ladies Tbilisi,active,https://www.meetup.com/rladies-tbilisi/,rladies-tbilisi,"<p>R-Ladies თბილისის ჯგუფი გლობალური R-Ladies (<a href=""http://rladies.org"" class=""linkified"">http://rladies.org</a>) ნაწილია, რომლის მიზანსაც წარმოადგენს R პროგრამული ენით დაინტერესებულ ადამიანებს შორის ცოდნისა და გამოცდილების გაზიარება.</p>
<p>R არის ღია კოდის მქონე უფასო სტატისტიკური პროგრამა, რომლის საშუალებითაც შეგიძლიათ მონაცემების ანალიზი და ვიზუალიზაცია.</p>
<p>R-ით დაინტერესებულ ადამიანებს შეუძლიათ, შემოუერთდნენ ამ ჯგუფის შეხვედრებს, როგორც ტრენერი, მონაწილე ან ორგანიზატორი/თანაორგანიზატორი. R-ის ცოდნის დონეს მნიშვნელობა არ აქვს.</p>
<p>გთხოვთ, შეავსოთ ეს ფორმა, რათა ორგანიზატორებმა შეძლონ შეხვედრების დაგეგმვა და თქვენი მოწვევა: <a href=""http://bit.ly/R-LadiesTbilisi"">http://bit.ly/R-LadiesTbilisi</a> &lt;br&gt;</p>
<p>====================================================================================</p>
<p>R-Ladies Tbilisi is part of the global R-Ladies community (<a href=""http://rladies.org"" class=""linkified"">http://rladies.org</a>). Our goal is to exchange knowledge and experiences of R programme in Georgia, especially among women.</p>
<p>R is an open-source free statistical programme that allows for more flexibility in creating analysis and graphics (<a href=""https://www.r-project.org/"" class=""linkified"">https://www.r-project.org/</a>).</p>
<p>Anyone with an interest in R is encouraged to participate in the community. It is meant for all R proficiency levels, whether you are a new or an experienced R user interested in mentoring and networking.</p>
<p>Please fill in the following survey in order for the meetup organisers to get a better idea of your interests regarding R: </p>
<p><a href=""http://bit.ly/R-LadiesTbilisi"">http://bit.ly/R-LadiesTbilisi</a></p>
<p>&lt;br&gt; &lt;br&gt;</p>
<p>Twitter: @RLadiesTbilisi</p>
<p>E-mail: tbilisi [at] rladies [dot] org</p>
<p>Github:&nbsp;https://github.com/rladies/meetup-presentations_tbilisi</p>",1480449123e3,Tbilisi,GE,Georgia,"Tbilisi, Georgia","",approval,public,41.72,44.79,106,Member,Asia/Tbilisi,TRUE,456691744,https://secure.meetupstatic.com/photos/event/7/c/0/0/highres_456691744.jpeg,https://secure.meetupstatic.com/photos/event/7/c/0/0/600_456691744.jpeg,https://secure.meetupstatic.com/photos/event/7/c/0/0/thumb_456691744.jpeg,event,https://secure.meetupstatic.com,,,,,,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,456617728,https://secure.meetupstatic.com/photos/event/4/5/4/0/highres_456617728.jpeg,https://secure.meetupstatic.com/photos/event/4/5/4/0/600_456617728.jpeg,https://secure.meetupstatic.com/photos/event/4/5/4/0/thumb_456617728.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/rladies-tbilisi/events
21280054,R-Ladies Ames,active,https://www.meetup.com/R-Ladies-Ames/,R-Ladies-Ames,"<p><b><i>Mission:</i></b></p>
<p><b>R-Ladies is a worldwide organization whose mission is to promote Gender Diversity in the R community.</b></p>
<p>The R community suffers from an underrepresentation of Women* in every role and area of participation, whether as leaders, package developers, conference speakers, conference participants, educations, or users (see recent stats). As a diversity initiative, R-Ladies’ mission is to achieve proportionate representation by encouraging, inspiring, and empowering the minorities currently underrepresented in the R community. R-Ladies’ primary focus, therefore, is on supporting the R enthusiasts who identify as an underrepresented minority to achieve their programming potential, by building a collaborative global network of R leaders, mentors, learners, and developers to facilitate individual and collective progress worldwide.&nbsp;</p>
<p>*Please note all references to ‘W/women’ and ‘F/female’ are used fully inclusively w.r.t trans women, genderqueer women, and non-binary people who are significantly female-identified.</p>
<p><b>R-Ladies Rules, Guidelines, and Code of Conduct:&nbsp;</b></p>
<p>The rules for participation in the R-Ladies organization as well as the member code of conduct are posted <a href=""https://github.com/rladies/starter-kit/blob/34cbcc1a0fa9ac9ad4c7b6be4ed701896cbb4996/RLadiesRulesAndGuideLinesENES.md#code-of-conduct"">here</a>. Please read them when you join the Meetup.&nbsp;</p>
<p><span><span> <br></span></span></p>",1480118246e3,Ames,US,USA,"Ames, IA",IA,open,public,42.03,-93.64,111,R-Ladies,US/Central,TRUE,456624551,https://secure.meetupstatic.com/photos/event/5/f/e/7/highres_456624551.jpeg,https://secure.meetupstatic.com/photos/event/5/f/e/7/600_456624551.jpeg,https://secure.meetupstatic.com/photos/event/5/f/e/7/thumb_456624551.jpeg,event,https://secure.meetupstatic.com,shrsrmywqbcb,LunchinatoRs,1,15121512e5,-21600000,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,456624551,https://secure.meetupstatic.com/photos/event/5/f/e/7/highres_456624551.jpeg,https://secure.meetupstatic.com/photos/event/5/f/e/7/600_456624551.jpeg,https://secure.meetupstatic.com/photos/event/5/f/e/7/thumb_456624551.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/R-Ladies-Ames/events
22790744,R-Ladies Cape Town,active,https://www.meetup.com/rladies-cape-town/,rladies-cape-town,"<p>R-Ladies Cape Town is part of R-Ladies Global and was founded to celebrate and promote gender diversity in the R community.</p>
<p>This group is mainly aimed at female and female-identifying persons but is open to all. However, leadership roles remain reserved for female and female-identifying persons. &nbsp;&nbsp;</p>",1488792247e3,Cape Town,ZA,South Africa,"Cape Town, South Africa","",open,public,-33.93,18.46,124,Members,Africa/Johannesburg,TRUE,462164139,https://secure.meetupstatic.com/photos/event/a/c/6/b/highres_462164139.jpeg,https://secure.meetupstatic.com/photos/event/a/c/6/b/600_462164139.jpeg,https://secure.meetupstatic.com/photos/event/a/c/6/b/thumb_462164139.jpeg,event,https://secure.meetupstatic.com,245361788,December R-Ladies Meetup: Regular Expressions,9,15124014e5,7200000,2,Career & Business,career-business,Career & Business,522,career-business,Career & Business,Career & Business,450131927,https://secure.meetupstatic.com/photos/event/2/e/9/7/highres_450131927.jpeg,https://secure.meetupstatic.com/photos/event/2/e/9/7/600_450131927.jpeg,https://secure.meetupstatic.com/photos/event/2/e/9/7/thumb_450131927.jpeg,event,https://secure.meetupstatic.com,462164139,https://secure.meetupstatic.com/photos/event/a/c/6/b/highres_462164139.jpeg,https://secure.meetupstatic.com/photos/event/a/c/6/b/600_462164139.jpeg,https://secure.meetupstatic.com/photos/event/a/c/6/b/thumb_462164139.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/rladies-cape-town/events
22962662,R-Ladies Munich,active,https://www.meetup.com/rladies-munich/,rladies-munich,"<p><i>[German version below]</i> <br> <br><b>R-Ladies Munich</b> is part of <a href=""https://rladies.org/"">a worldwide organization</a> to promote gender diversity in the <a href=""https://www.r-project.org/"">R statistical computing</a> community.&nbsp;<span>Our goal is to make R more popular and accessible, especially among women living in Munich.&nbsp;</span></p>
<p><span>Anyone with an interest in R is welcome. You can be an R expert or novice. </span><span>Individuals </span><b>who identify as women</b><span> can be leaders, mentors, and members/attendees; others are welcome to attend as event guests. The R-Ladies Global Code of Conduct can be found&nbsp;</span><a href=""https://github.com/rladies/starter-kit/wiki/Code-of-Conduct"">here</a><span>.</span> <br></p>
<p><span>We will promote R, exchange ideas and knowledge, and create a friendly network among women who use R!&nbsp;</span></p>
<p><b>Contact</b> <br>Follow us on Twitter <a href=""https://twitter.com/RLadiesMunich"">@RLadiesMunich</a>&nbsp;and <a href=""https://twitter.com/RLadiesGlobal"">@RLadiesGlobal</a>, Instagram <a href=""https://www.instagram.com/rladiesmunich/"">@rladiesmunich</a>, or write us an email: <b>munich@rladies.org</b>.</p>
<p>We are always looking for&nbsp;<b>speakers</b>&nbsp;and&nbsp;<b>sponsors</b>, so if you're interested don't hesitate to contact us! <br></p>
<p> <br></p>
<p>---</p>
<p> <br></p>
<p><b>R-Ladies Munich </b>ist Teil der <a href=""http://www.rladies.org"">R-Ladies Global Gemeinschaft</a> und unterstützt Geschlechter-Vielfalt in München. Wir sind offen für <b>jede Art geschlechtlicher Orientierung</b> und schaffen einen sicheren Raum für jede Interessierte R zu erlernen, sich auszutauschen und zu vernetzen.&nbsp;<span>Wir möchten jede Frau, unabhängig vom Wissensstand, in unserer Gemeinschaft willkommen heißen. Gleich ob du ein Neueinsteiger bist oder ein erfahrener R-Programmierer, interessiert an Mentoring und Networking - sei mit dabei. Die R-Ladies Global Verhaltensregeln kann man <a href=""https://github.com/rladies/starter-kit/wiki/Code-of-Conduct"">hier</a> lesen (auf Englisch).</span></p>
<p><span> <br></span></p>
<p><b>Kontakt</b> <br>Folge uns auf Twitter&nbsp;<a href=""https://twitter.com/RLadiesMunich"">@RLadiesMunich</a>&nbsp;und&nbsp;<a href=""https://twitter.com/RLadiesGlobal"">@RLadiesGlobal</a>,&nbsp;Instagram&nbsp;<a href=""https://www.instagram.com/rladiesmunich/"">@rladiesmunich</a>, oder schreib uns einfach eine E-mail: <b>munich@rladies.org</b>. <br> <br>Wir sind immer auf der Suche nach <b>Referenten</b> und <b>Sponsoren</b>, also&nbsp;wenn du daran interessiert bist, zögere nicht uns zu kontaktieren! ;) <br></p>
<p> <br></p>",1490125568e3,München,DE,Germany,"München, Germany","",approval,public,48.14,11.58,127,useRs,Europe/Berlin,TRUE,461737605,https://secure.meetupstatic.com/photos/event/9/2/e/5/highres_461737605.jpeg,https://secure.meetupstatic.com/photos/event/9/2/e/5/600_461737605.jpeg,https://secure.meetupstatic.com/photos/event/9/2/e/5/thumb_461737605.jpeg,event,https://secure.meetupstatic.com,,,,,,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,,,,,,,https://api.meetup.com/rladies-munich/events
24506595,R-Ladies San Diego,active,https://www.meetup.com/rladies-san-diego/,rladies-san-diego,"<p>Our goal is to make&nbsp;R&nbsp;more popular especially among women. Anyone with an interest in&nbsp;R&nbsp;is encouraged to participate. It doesn't matter if you never used R or if you are an R expert. The goal is to promote&nbsp;R, exchange knowledge and create a network among women.</p>
<p>Come and join us!</p>
<p>All events are intended for all women who are interested in attending. We are emphatically queer and trans friendly.&nbsp;<span>Men are welcome to attend as long as they are respectful that this a woman run space. Individuals who do not adhere to the spirit of R-Ladies may be asked to leave.</span></p>
<p>Information about upcoming events can also be found on our <a href=""https://twitter.com/RLadiesSanDiego"">Twitter</a> or&nbsp;<a href=""https://www.facebook.com/groups/rladiessandiego/"">Facebook page</a>.</p>
<p>We are a part of the global network of R-Ladies. More information can be found at <a href=""http://rladies.org"">rladies.org</a>. Please see our <a href=""https://github.com/rladies/starter-kit/wiki/Code-of-Conduct"">Global Code of Conduct</a> if you have any questions.</p>",1497649358e3,San Diego,US,USA,"San Diego, CA",CA,open,public,32.75,-117.17,134,San Diegan R-Ladies,US/Pacific,TRUE,461992901,https://secure.meetupstatic.com/photos/event/c/e/a/5/highres_461992901.jpeg,https://secure.meetupstatic.com/photos/event/c/e/a/5/600_461992901.jpeg,https://secure.meetupstatic.com/photos/event/c/e/a/5/thumb_461992901.jpeg,event,https://secure.meetupstatic.com,,,,,,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,461992901,https://secure.meetupstatic.com/photos/event/c/e/a/5/highres_461992901.jpeg,https://secure.meetupstatic.com/photos/event/c/e/a/5/600_461992901.jpeg,https://secure.meetupstatic.com/photos/event/c/e/a/5/thumb_461992901.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/rladies-san-diego/events
24259185,R Ladies Miami,active,https://www.meetup.com/R-Ladies-Miami/,R-Ladies-Miami,"<p><span><b>Our Mission</b></span></p>
<p><span>The goal of R-Ladies Miami is to build a more inclusive R community in Miami/Broward. We welcome members of all R proficiency levels, whether you're a new or aspiring R user, or an experienced R programmer interested in mentoring &amp; networking. Our non-profit, female-centric civil society community is designed to develop our members' R skills &amp; knowledge through social, collaborative learning &amp; sharing.&nbsp;</span></p>
<p><span>Supporting women's access to STEM careers, the Free Software Movement, and contributing to the global R community!</span>&nbsp;</p>
<p>Come and join us!</p>
<p><b> <br></b></p>
<p><b>R Ladies Miami</b></p>
<p>Twitter:&nbsp;<a href=""https://twitter.com/RLadiesMiami"">https://twitter.com/RLadiesMiami</a></p>
<p>eMail: miami@rladies.org</p>
<p><span>URL:&nbsp;</span><a href=""https://rladies.org/"">https://rladies.org/</a></p>",1496532867e3,Miami,US,USA,"Miami, FL",FL,open,public,25.78,-80.2,150,Members,US/Eastern,TRUE,463232380,https://secure.meetupstatic.com/photos/event/7/e/7/c/highres_463232380.jpeg,https://secure.meetupstatic.com/photos/event/7/e/7/c/600_463232380.jpeg,https://secure.meetupstatic.com/photos/event/7/e/7/c/thumb_463232380.jpeg,event,https://secure.meetupstatic.com,,,,,,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,462190983,https://secure.meetupstatic.com/photos/event/2/a/e/7/highres_462190983.jpeg,https://secure.meetupstatic.com/photos/event/2/a/e/7/600_462190983.jpeg,https://secure.meetupstatic.com/photos/event/2/a/e/7/thumb_462190983.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/R-Ladies-Miami/events
21314716,R-Ladies Manchester,active,https://www.meetup.com/R-Ladies-Manchester/,R-Ladies-Manchester,"<p>R-Ladies Manchester is part of a global initiative, R-Ladies Global, designed&nbsp;to&nbsp;improve the gender diversity of R users worldwide&nbsp;and in particular, to improve the participation and experience of women in the R community. As part of the initiative, R-Ladies Manchester will host a number of talks and workshops about the use of R.&nbsp;It doesn't matter if you never used R or if you are an R expert, R-Ladies Manchester welcomes anyone with an interest in R. The goal is to promote R, exchange knowledge and create an R community among women. We are fully inclusive and respectful of LGBT identities - our priority is to provide a safe community space for anyone identifying as female who is interested in and/or working with R.</p>
<p>Follow us on twitter &nbsp;<a href=""https://twitter.com/RLadiesManchest"">@RladiesManchester</a> and&nbsp;<a href=""http://twitter.com/RLadiesGlobal"">@RLadiesGlobal</a>, and on Github at <a>github.com/RLadiesManchester</a></p>
<br>",1480459381e3,Manchester,GB,United Kingdom,"Manchester, United Kingdom",18,open,public,53.47,-2.23,168,Members,Europe/London,TRUE,458408537,https://secure.meetupstatic.com/photos/event/2/1/5/9/highres_458408537.jpeg,https://secure.meetupstatic.com/photos/event/2/1/5/9/600_458408537.jpeg,https://secure.meetupstatic.com/photos/event/2/1/5/9/thumb_458408537.jpeg,event,https://secure.meetupstatic.com,245523875,Let's get together and chat R and eat cake ,8,15125823e5,0,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,458408537,https://secure.meetupstatic.com/photos/event/2/1/5/9/highres_458408537.jpeg,https://secure.meetupstatic.com/photos/event/2/1/5/9/600_458408537.jpeg,https://secure.meetupstatic.com/photos/event/2/1/5/9/thumb_458408537.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/R-Ladies-Manchester/events
20382018,R-Ladies Los Angeles,active,https://www.meetup.com/rladies-la/,rladies-la,"<p>R-Ladies Los Angeles is part of a world-wide organization to promote gender diversity in the R community, R-Ladies Global. &nbsp;</p>
<p>We are a network of women R practitioners in Los Angeles.&nbsp;<span>Our goals are to provide a supportive and encouraging network for R users who identify as female and to promote learning and collaboration in the R community. We are emphatically LGBTQ friendly and open to any women interested in programming in R, from experts to novices. Join us!</span></p>
<p>Follow us on Twitter @RLadiesLA and @RLadiesGlobal</p>
<p>Email me with any questions or ideas! katie@rladies.org</p>
<p> <br></p>
<p><i>Community Policies &amp; Code of Conduct: the leadership, mentoring &amp; teaching roles within this Community are held exclusively by females (male speakers may be allowed/invited as one-off guests in exceptional circumstances at the leadership team's discretion). Due to unexpected demand, we have opened learning participation to all genders, dependent on initial and on-going vetting by the leadership team. However, the stated priority of the R-Ladies communities is the development &amp; support specifically of those identifying as female, and we therefore reserve the right to guard this interest through whatever measures the leadership team deem appropriate. Anyone involved with R-Ladies is expected to fully respect each other, the mandate of this community, and the goodwill on which R-Ladies is founded, or face expulsion/a penalty of any form, at the discretion of the leadership team.&nbsp;</i>&nbsp;</p>
<p><i>Photos, Films and all other media/recordings: photographs and/or video/other media will be taken at events held by this community. By taking part in an R-Ladies event you grant the community organizers full rights to use the images resulting from the photography/video filming/media, and any reproductions or adaptations of the images for publicity, fundraising&nbsp;or other purposes to help achieve the community’s aims. This might include (but is not limited to), the right to use them in their printed and online publicity, social media, press releases and funding applications. If you do not wish to be recorded in these media please inform a community organizer.</i></p>
<br>",1472857612e3,Los Angeles,US,USA,"Los Angeles, CA",CA,open,public,34.07,-118.45,171,R Ladies,US/Pacific,TRUE,453728892,https://secure.meetupstatic.com/photos/event/2/2/b/c/highres_453728892.jpeg,https://secure.meetupstatic.com/photos/event/2/2/b/c/600_453728892.jpeg,https://secure.meetupstatic.com/photos/event/2/2/b/c/thumb_453728892.jpeg,event,https://secure.meetupstatic.com,,,,,,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,456647835,https://secure.meetupstatic.com/photos/event/b/a/d/b/highres_456647835.jpeg,https://secure.meetupstatic.com/photos/event/b/a/d/b/600_456647835.jpeg,https://secure.meetupstatic.com/photos/event/b/a/d/b/thumb_456647835.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/rladies-la/events
24752511,R-Ladies Milan,active,https://www.meetup.com/R-Ladies-Milan/,R-Ladies-Milan,"<p>R-Ladies is a worldwide organization whose mission is to promote gender diversity in the R community. We are setting up this community for the first time in Milan! Whether you are an experienced R programmmer or new to R or just have a passion for data science, this will be a community for you (No gender restrication).&nbsp; <br></p>
<p>To get the latest updates about our event, please follow us on any of these channels:&nbsp; <br></p>
<p>• Twitter page: <a href=""https://www.facebook.com/rladiesmilan"">https://twitter.com/RladiesMilan</a></p>
<p>• Facebook page:<a href=""https://www.facebook.com/rladiesmilan"" class=""linkified""> https://www.facebook.com/rladiesmilan</a></p>
<p>• Linkedin page: <a href=""https://www.linkedin.com/company/25167785/"" class=""linkified"">https://www.linkedin.com/company/25167785/</a> <br></p>
<p>• Github account:&nbsp;<a href=""https://github.com/parvanesh/rladies-milan&nbsp;"" class=""linkified"">https://github.com/parvanesh/rladies-milan</a></p>
<p>• Slack group: <a href=""https://join.slack.com/t/rladiesmilan/shared_invite/enQtMjQ5MjQ1NDg4MTYyLTIwYTk4NTQxODgxZmU3Njk0NTg5MDc2MDBjZmVjN2QxYzQ3ZWFjY2IwNjBlNTgzN2MyNWQzMjA1ZDUyY2NkMTM"" class=""linkified"">https://join.slack.com/t/rladiesmilan/share...</a> <br></p>
<p><b>Come &amp; join us!</b><i> <br></i></p>
<p><i> <br></i></p>
<p><i>Community Policies &amp; Code of Conduct: The leadership and mentoring roles within this community are held exclusively by women (trans and cis) and gender-variant people. Men are welcome to attend as long as they come as a guest of a specific female member who is also in attendance. However, the stated priority of this meetup is the development and support of its female members acting in whichever roles, and we therefore reserve the right to guard this interest through whatever measures we deem appropriate. All members and event attendees are expected to fully respect each other and the mandate of this Meetup, or face expulsion of any form, whether from events, Meetup membership, or any other community participation. This community is a social initiative, hence will never involve charges or fees to participate.</i></p>",1498774567e3,Milano,IT,Italy,"Milano, Italy",MI,open,public,45.46,9.19,192,Members,Europe/Rome,TRUE,464933311,https://secure.meetupstatic.com/photos/event/d/0/3/f/highres_464933311.jpeg,https://secure.meetupstatic.com/photos/event/d/0/3/f/600_464933311.jpeg,https://secure.meetupstatic.com/photos/event/d/0/3/f/thumb_464933311.jpeg,event,https://secure.meetupstatic.com,,,,,,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,462513005,https://secure.meetupstatic.com/photos/event/8/0/e/d/highres_462513005.jpeg,https://secure.meetupstatic.com/photos/event/8/0/e/d/600_462513005.jpeg,https://secure.meetupstatic.com/photos/event/8/0/e/d/thumb_462513005.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/R-Ladies-Milan/events
21965959,"R-Ladies London, Ontario",active,https://www.meetup.com/rladies-ldnont/,rladies-ldnont,"<p>R-Ladies London, Ontario is part of a worldwide organization to promote Gender Diversity in the R community. We are a group of people interested in learning, sharing resources, and tinkering around with new skills in R together. While we are female-led, our membership is fully gender inclusive. Any and all are welcome to join!</p>
<p>Our meet ups will generally consist of the following:</p>
<p>- Workshops and presentations featuring different aspects of R. Content will be largely dependent on what the group wants to see next</p>
<p>- Scrum-style group session to voice individual and group goals, challenges, and accomplishments at each monthly meet up</p>
<p>- Tinker-time: an informal (and optional) co-working session to try out new skills, network, ask questions, share resources, and just hang out with like-minded people</p>
<p>Learn more about the <a href=""http://www.rladies.org/"">R-Ladies Global</a> initiative here, as well as the <a href=""https://github.com/rladies/starter-kit/wiki/Code-of-Conduct"">code of conduct</a>.</p>",1484658259e3,London,CA,Canada,"London, ON",ON,open,public,43.01,-81.18,195,Members,Canada/Eastern,TRUE,458602600,https://secure.meetupstatic.com/photos/event/5/8/4/8/highres_458602600.jpeg,https://secure.meetupstatic.com/photos/event/5/8/4/8/600_458602600.jpeg,https://secure.meetupstatic.com/photos/event/5/8/4/8/thumb_458602600.jpeg,event,https://secure.meetupstatic.com,244885257,"Linear, Logistic, and Cox Regression: When and How to Run in RStudio",15,15125112e5,-18000000,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,458602600,https://secure.meetupstatic.com/photos/event/5/8/4/8/highres_458602600.jpeg,https://secure.meetupstatic.com/photos/event/5/8/4/8/600_458602600.jpeg,https://secure.meetupstatic.com/photos/event/5/8/4/8/thumb_458602600.jpeg,event,https://secure.meetupstatic.com,https://api.meetup.com/rladies-ldnont/events
22180445,R-Ladies Austin,active,https://www.meetup.com/rladies-austin/,rladies-austin,"<p>Our goal is to make R more popular and accessible especially among women. Anyone with an interest in R is welcome. You can be an R expert or novice. We will promote R, exchange ideas and knowledge and create a friendly network among women who use R!</p> 
<p>Twitter: <a href=""https://twitter.com/RLadiesAustin"" class=""linkified"">https://twitter.com/RLadiesAustin</a></p>",1485879617e3,Austin,US,USA,"Austin, TX",TX,open,public,30.22,-97.75,223,Members,US/Central,TRUE,460639963,https://secure.meetupstatic.com/photos/event/4/d/f/b/highres_460639963.jpeg,https://secure.meetupstatic.com/photos/event/4/d/f/b/600_460639963.jpeg,https://secure.meetupstatic.com/photos/event/4/d/f/b/thumb_460639963.jpeg,event,https://secure.meetupstatic.com,244519503,ALL the Ladies in Tech Happy Hour: Winter Edition,1,15125202e5,-21600000,34,Tech,tech,Tech,292,tech,Tech,Tech,450131949,https://secure.meetupstatic.com/photos/event/2/e/a/d/highres_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/600_450131949.jpeg,https://secure.meetupstatic.com/photos/event/2/e/a/d/thumb_450131949.jpeg,event,https://secure.meetupstatic.com,,,,,,,https://api.meetup.com/rladies-austin/events
